,birth_date,college,end_year,height,player id,player name,position,start_year,weight
2109,19640103,University of Alabama,1993,6-7,johnsbu01,Buck Johnson,F,1987,190
2110,19830128,University of Alabama at Birmingham,2012,5-10,johnsca01,Carldell Johnson,G,2012,180
2111,19490331,University of California,1979,6-0,johnsch01,Charles Johnson,G,1973,170
2112,19570907,Wichita State University,1980,6-6,johnsch02,Cheese Johnson,F-G,1980,195
2113,19850715,Louisiana State University,2013,6-11,johnsch03,Chris Johnson,C,2011,210
2114,19900429,University of Dayton,2016,6-6,johnsch04,Chris Johnson,F-G,2013,206
2115,19560718,University of Missouri,1984,6-4,johnscl02,Clay Johnson,G,1982,175
2116,19560912,Florida Agricultural and Mechanical University,1988,6-10,johnscl01,Clemon Johnson,C-F,1979,240
2117,19651026,Michigan State University,1996,6-1,johnsda02,Darryl Johnson,G,1996,170
2118,19701116,Syracuse University,1994,6-7,johnsda01,Dave Johnson,G-F,1993,210
2119,19751006,University of North Carolina at Charlotte,2000,6-9,johnsde02,DeMarco Johnson,F,2000,245
2120,19540918,Pepperdine University,1990,6-4,johnsde01,Dennis Johnson,G,1977,185
2121,19800505,University of Cincinnati,2008,6-9,johnsde03,DerMarr Johnson,F,2001,201
2122,19440617,Tennessee State University,1971,6-8,johnsed01,Ed Johnson,C,1969,205
2123,19550224,Auburn University,1987,6-2,johnsed02,Eddie Johnson,G,1978,180
2124,19590501,University of Illinois at Urbana-Champaign,1999,6-7,johnsed03,Eddie Johnson,F-G,1982,215
2125,19660207,University of Nebraska,1990,6-2,johnser01,Eric Johnson,G,1990,205
2126,19671221,University of New Orleans,2006,6-11,johnser02,Ervin Johnson,C,1994,245
2127,19581123,Wake Forest University,1994,6-1,johnsfr01,Frank Johnson,G,1982,185
2128,19470619,Stephen F. Austin State University,1974,6-11,johnsge01,George Johnson,C,1971,245
2129,19481218,Dillard University,1986,6-11,johnsge02,George Johnson,C-F,1973,205
2130,19561208,St. John's University,1986,6-7,johnsge03,George Johnson,F-C,1979,210
2131,19381213,University of Idaho,1973,6-6,johnsgu01,Gus Johnson,F-C,1964,230
2132,19200130,Indiana State University,1947,6-6,johnsha01,Harold Johnson,C,1947,240
2133,19840410,University of Oregon,2013,6-8,johnsiv01,Ivan Johnson,F,2012,230
2134,19890208,Purdue University,2012,6-10,johnsja02,JaJuan Johnson,F-C,2012,221
2135,19870220,Wake Forest University,2017,6-9,johnsja01,James Johnson,F,2010,250
2136,19810629,University of Arkansas,2017,6-7,johnsjo02,Joe Johnson,G-F,2002,240
2137,19471018,University of Iowa,1982,6-7,johnsjo01,John Johnson,F,1971,200
2138,19650624,Western Kentucky University,1988,6-9,johnska01,Kannard Johnson,F,1988,220
2139,19621107,Michigan State University,1986,6-8,johnske01,Ken Johnson,F,1986,240
2140,19780201,Ohio State University,2003,6-11,johnske03,Ken Johnson,F-C,2003,240
2141,19660304,University of California,2000,6-1,johnske02,Kevin Johnson,G,1988,180
2142,19541128,University of Kentucky,1978,6-3,johnsla01,Larry Johnson,G,1978,205
2143,19690314,"University of Nevada, Las Vegas",2001,6-6,johnsla02,Larry Johnson,F,1992,250
2144,19570616,East Texas State University,1981,6-11,johnsle01,Lee Johnson,F,1981,205
2145,19800613,Tulane University,2009,6-8,johnsli01,Linton Johnson,F,2004,205
2146,19590814,Michigan State University,1996,6-9,johnsma02,Magic Johnson,G-F,1980,215
2147,19560208,"University of California, Los Angeles",1990,6-7,johnsma01,Marques Johnson,F-G,1978,218
2148,19520831,Aurora University,1986,6-10,johnsmi01,Mickey Johnson,F,1975,190
2149,19430417,Creighton University,1973,6-7,johnsne02,Neil Johnson,F-C,1967,220
2150,19921222,University of Arizona,2015,6-3,johnsni01,Nick Johnson,G,2015,202
2151,19490511,Temple University,1982,6-6,johnsol01,Ollie Johnson,F,1973,200
2152,19890311,"University of California, Santa Barbara",2016,6-5,johnsor01,Orlando Johnson,G,2013,220
2153,19211206,Huntington University,1953,5-11,johnsra01,Ralph Johnson,G,1950,170
2154,19570625,University of Tennessee,1984,6-9,johnsre01,Reggie Johnson,F-C,1981,205
2155,19461218,Grambling State University,1971,6-7,johnsri01,Rich Johnson,C,1969,210
2156,19380720,University of Minnesota,1961,6-8,johnsro01,Ron Johnson,F,1961,215
2157,19960529,University of Arizona,2017,6-7,johnsst04,Stanley Johnson,F,2016,245
2158,19621104,San Diego State University,1987,6-8,johnsst02,Steffond Johnson,F,1987,240
2159,19571103,Oregon State University,1991,6-10,johnsst03,Steve Johnson,C-F,1982,235
2160,19440819,Murray State University,1976,6-8,johnsst01,Stew Johnson,F-C,1968,220
2161,19840830,Jackson State University,2012,6-5,johnstr01,Trey Johnson,G,2009,218
2162,19920507,"California State University, Fresno",2017,6-4,johnsty01,Tyler Johnson,G,2015,186
2163,19560901,Baylor University,1992,6-2,johnsvi01,Vinnie Johnson,G,1980,200
2164,19870711,Syracuse University,2017,6-7,johnswe01,Wesley Johnson,F-G,2011,215
2165,19890928,Marquette University,2014,6-2,johnsda03,Darius Johnson-Odom,G,2013,215
2166,19661218,University of Tampa,1990,6-8,johnsna01,Nate Johnston,F,1990,210
2167,19290204,Ohio State University,1959,6-8,johnsne01,Neil Johnston,C,1952,210
2168,19600920,Wake Forest University,1983,6-11,johnsji01,Jim Johnstone,C-F,1983,245
2169,19950219,,2017,6-10,jokicni01,Nikola Jokic,C-F,2016,250
2170,19380720,Ohio University,1963,6-7,jolifho01,Howie Jolliff,F-C,1961,218
2171,19780909,Georgia Institute of Technology,2002,6-11,jonesal01,Alvin Jones,C,2002,265
2172,19620913,"University of Nevada, Las Vegas",1990,6-6,jonesan01,Anthony Jones,G-F,1987,195
2173,19711203,Kansas State University,1995,6-5,jonesas01,Askia Jones,G,1995,200
2174,19660318,University of Iowa,1989,6-7,jonesbi01,Bill Jones,F,1989,175
2175,19511218,University of North Carolina,1986,6-9,jonesbo01,Bobby Jones,F,1975,210
2176,19840109,University of Washington,2008,6-7,jonesbo02,Bobby Jones,F,2007,215
2177,19500804,Albany State University,1990,6-11,jonesca01,Caldwell Jones,C-F,1974,217
2178,19570403,Albany State University,1998,6-9,jonesch01,Charles Jones,F-C,1984,215
2179,19620112,University of Louisville,1989,6-8,jonesch02,Charles Jones,F,1985,215
2180,19750717,Long Island University,2000,6-3,jonesch03,Charles Jones,G,1999,180
2181,19490703,University of Notre Dame,1975,6-7,jonesco01,Collis Jones,F,1972,203
2182,19801227,Duke University,2017,6-6,jonesda02,Dahntay Jones,G-F,2004,225
2183,19950630,Vanderbilt University,2017,7-0,jonesda03,Damian Jones,F-C,2017,245
2184,19760825,University of Houston,2009,6-3,jonesda01,Damon Jones,G,1999,185
2185,19900620,University of Miami,2013,6-8,jonesde01,DeQuan Jones,F,2013,221
2186,19970215,"University of Nevada, Las Vegas",2017,6-7,jonesde02,Derrick Jones,F,2017,190
2187,19881015,University of South Florida,2013,6-4,jonesdo02,Dominique Jones,G,2011,215
2188,19750602,Mississippi State University,1998,6-8,jonesdo01,Dontae' Jones,F,1998,220
2189,19830609,Saint Joseph's University,2010,6-11,jonesdw02,Dwayne Jones,F-C,2006,250
2190,19520227,University of Houston,1983,6-10,jonesdw01,Dwight Jones,F-C,1974,210
2191,19610113,University of the District of Columbia,1986,7-0,jonesea01,Earl Jones,C,1985,210
2192,19711020,Temple University,2008,6-6,jonesed02,Eddie Jones,G-F,1995,190
2193,19560617,"University of Nevada, Reno",1986,6-10,jonesed01,Edgar Jones,F-C,1981,225
2194,19790311,University of Oregon,2009,6-4,jonesfr01,Fred Jones,G-F,2003,210
2195,19590901,Vanderbilt University,1984,6-8,joneshu01,Hutch Jones,F,1983,190
2196,19490509,Assumption College,1972,6-3,jonesja01,Jake Jones,G,1972,180
2197,19801004,University of Miami,2017,6-8,jonesja02,James Jones,F-G,2004,218
2198,19450101,Grambling State University,1977,6-4,jonesji01,Jimmy Jones,G,1968,188
2199,19430312,"California State University, Los Angeles",1969,6-7,jonesjo01,Johnny Jones,F,1968,205
2200,19790210,University of Georgia,2007,6-8,jonesju01,Jumaine Jones,F,2000,218
2201,19320525,University of San Francisco,1967,6-1,joneskc01,K.C. Jones,G,1959,200
2202,19890825,West Virginia University,2013,6-8,joneske01,Kevin Jones,F,2013,251
2203,19420922,University of Toledo,1974,6-2,jonesla01,Larry Jones,G-F,1965,180
2204,19530709,Albany State University,1985,6-9,jonesma01,Major Jones,F,1980,225
2205,19610410,St. Bonaventure University,1984,6-1,jonesma02,Mark Jones,G,1984,175
2206,19750525,University of Central Florida,2005,6-6,jonesma03,Mark Jones,G,2005,215
2207,19450328,University of Oregon,1973,6-2,jonesni01,Nick Jones,G,1968,190
2208,19601120,"California State University, Fullerton",1986,6-11,jonesoz01,Ozell Jones,C-F,1985,235
2209,19910924,Baylor University,2015,6-11,jonespe01,Perry Jones,F,2013,235
2210,19700617,Murray State University,2004,6-8,jonespo01,Popeye Jones,F,1994,250
2211,19461227,University of Memphis,1977,6-6,jonesri01,Rich Jones,F-C,1970,220
2212,19540202,Saint Louis University,1978,6-9,jonesro01,Robin Jones,F-C,1977,225
2213,19330624,North Carolina Central University,1969,6-4,jonessa01,Sam Jones,G-F,1958,198
2214,19660406,St. John's University,1989,6-9,jonessh01,Shelton Jones,F,1989,210
2215,19840716,University of South Florida,2014,6-10,jonesso01,Solomon Jones,F,2007,230
2216,19421017,University of Oregon,1976,6-5,jonesst01,Steve Jones,G-F,1968,205
2217,19920109,University of Kentucky,2017,6-9,joneste01,Terrence Jones,F,2013,252
2218,19960510,Duke University,2017,6-2,jonesty01,Tyus Jones,G,2016,195
2219,19260714,University of Kentucky,1952,6-4,joneswa01,Wah Wah Jones,F,1950,225
2220,19420214,Villanova University,1976,6-2,joneswa02,Wali Jones,G,1965,180
2221,19470227,Albany State University,1978,6-8,joneswi02,Wil Jones,F,1970,205
2222,19360629,Northwestern University,1965,6-3,joneswi01,Willie Jones,G,1961,185
2223,19700821,University of Kansas,1999,5-11,jordaad01,Adonis Jordan,G,1994,170
2224,19540131,Canisius College,1976,6-8,jordach01,Charles Jordan,F,1976,220
2225,19880721,Texas A&M University,2017,6-11,jordade01,DeAndre Jordan,C,2009,265
2226,19550129,Rutgers University,1984,6-1,jordaed01,Eddie Jordan,G,1978,170
2227,19860929,University of Tulsa,2015,7-0,jordaje01,Jerome Jordan,C,2012,253
2228,19630217,University of North Carolina,2003,6-6,jordami01,Michael Jordan,G-F,1985,195
2229,19680126,New Mexico State University,2000,6-4,jordare01,Reggie Jordan,G,1994,195
2230,19680523,Oklahoma State University,1993,6-10,jordath01,Thomas Jordan,F-C,1993,220
2231,19560219,Purdue University,1981,6-7,jordawa01,Walter Jordan,F,1981,198
2232,19330912,Whitworth,1963,6-10,jordoph01,Phil Jordon,C-F,1957,205
2233,19211228,DePaul University,1949,6-2,jorgejo01,Johnny Jorgensen,G-F,1948,185
2234,19250518,University of Iowa,1953,6-9,jorgeno01,Noble Jorgensen,C,1947,228
2235,19200902,Ohio State University,1947,6-5,jorgero01,Roger Jorgensen,C-F,1947,200
2236,19910820,University of Texas at Austin,2017,6-3,josepco01,Cory Joseph,G,2012,193
2237,19730808,College of Saint Rose,2001,7-2,josepga01,Garth Joseph,C,2001,315
2238,19881217,Syracuse University,2013,6-7,josepkr01,Kris Joseph,F,2013,210
2239,19571031,Georgia Institute of Technology,1986,6-11,josepyv01,Yvon Joseph,C,1986,245
2240,19510627,University of South Carolina,1976,6-3,joyceke01,Kevin Joyce,G,1974,190
2241,19450426,Indiana University,1969,6-5,joynebu01,Butch Joyner,F,1969,200
2242,19560323,University of Utah,1983,6-6,judkije01,Jeff Judkins,G-F,1979,185
2243,19510720,Canisius College,1974,6-5,macalmi01,Mike Macaluso,F,1974,210
2244,19280322,Saint Louis University,1959,6-8,macaued01,Ed Macauley,C-F,1950,185
2245,19760127,University of Washington,2003,7-0,maccuto01,Todd MacCulloch,C,2000,280
2246,19300720,St. John's University,1955,6-2,macgiro01,Ronnie MacGilvray,G,1955,185
2247,19900608,Iona College,2013,6-1,machasc01,Scott Machado,G,2013,205
2248,19800119,,2006,6-4,macijar01,Arvydas Macijauskas,G,2006,214
2249,19570606,East Carolina University,1982,6-3,mackol01,Ollie Mack,G,1980,185
2250,19700526,University of Houston,2002,6-7,macksa01,Sam Mack,F-G,1993,220
2251,19900422,Butler University,2017,6-3,macksh01,Shelvin Mack,G,2012,203
2252,19700711,Georgia Institute of Technology,1994,6-9,mackema01,Malcolm Mackey,F-C,1994,248
2253,19580219,Louisiana State University,1984,6-7,macklru01,Rudy Macklin,F-G,1982,205
2254,19860920,University of Florida,2012,6-10,macklve01,Vernon Macklin,F,2012,227
2255,19230107,Seton Hall University,1951,6-0,macknjo01,Johnny Macknowski,G-F,1950,180
2256,19700116,"University of California, Los Angeles",2001,6-10,macledo01,Don MacLean,F,1993,235
2257,19690414,Temple University,1999,6-5,maconma01,Mark Macon,G,1992,185
2258,19570409,University of Kentucky,1987,6-3,macyky01,Kyle Macy,G,1981,175
2259,19191210,West Texas A&M University,1949,6-3,maddoja01,Jack Maddox,F-G,1949,185
2260,19810607,"California State University, Fresno",2003,6-4,maddoti01,Tito Maddox,G,2003,190
2261,19690418,"University of California, Los Angeles",1998,6-4,madkige01,Gerald Madkins,G,1994,200
2262,19760128,Stanford University,2009,6-9,madsema01,Mark Madsen,F,2001,240
2263,19260323,City College of New York,1951,6-5,magerno01,Norm Mager,F,1951,185
2264,19791112,Duke University,2013,6-6,maggeco01,Corey Maggette,F,2000,218
2265,19591124,University of Kansas,1983,6-8,magleda01,Dave Magley,F,1983,202
2266,19780521,University of Kentucky,2012,6-11,magloja01,Jamaal Magloire,C,2001,259
2267,19450928,Clemson University,1971,6-7,mahafra01,Randolph Mahaffey,F,1968,210
2268,19861105,,2017,6-11,mahinia01,Ian Mahinmi,C,2008,250
2269,19220616,Georgetown University,1953,6-8,mahnkjo01,John Mahnken,C,1947,220
2270,19481217,Manhattan College,1973,6-3,mahonbr01,Brian Mahoney,G,1973,175
2271,19271120,Brown University,1954,6-2,mahonmo01,Mo Mahoney,F,1953,205
2272,19580921,Hampton University,1999,6-10,mahorri01,Rick Mahorn,C-F,1981,240
2273,19650909,Central Michigan University,2002,6-6,majerda01,Dan Majerle,G-F,1989,215
2274,19820507,"California State University, Fresno",2007,6-7,majorre01,Renaldo Major,F,2007,200
2275,19970225,,2017,7-1,makerth01,Thon Maker,F-C,2017,216
2276,19241115,City College of New York,1949,5-9,malamli01,Lionel Malamed,G,1949,150
2277,19610628,Mississippi State University,1996,6-4,malonje01,Jeff Malone,G,1984,205
2278,19630724,Louisiana Tech University,2004,6-9,malonka01,Karl Malone,F,1986,250
2279,19550323,,1995,6-10,malonmo01,Moses Malone,C-F,1975,215
2280,19711206,University of Pennsylvania,2003,6-3,malonma01,Matt Maloney,G,1997,192
2281,19560721,San Diego State University,1980,6-10,malovst01,Steve Malovic,F,1980,230
2282,19490510,Davidson College,1973,6-7,maloymi01,Mike Maloy,F,1971,215
2283,19510222,Princeton University,1974,6-2,manakte01,Ted Manakas,G,1974,180
2284,19191003,Oregon State University,1950,6-4,mandijo01,John Mandic,F-C,1949,205
2285,19250805,New York University,1947,5-10,mangifr01,Frank Mangiapane,G,1947,195
2286,19660517,University of Kansas,2003,6-10,mannida01,Danny Manning,F-C,1989,230
2287,19440102,Jackson State University,1976,6-7,mannied01,Ed Manning,F,1968,210
2288,19440204,Prairie View A&M University,1969,6-6,mannigu01,Guy Manning,F,1968,195
2289,19700623,University of Washington,1997,6-11,manniri01,Rich Manning,C,1996,253
2290,19600922,University of Utah,1989,6-7,mannipa01,Pace Mannion,G,1984,190
2291,19351207,Northwestern University,1963,6-3,mantini01,Nick Mantis,G,1960,190
2292,19470622,Louisiana State University,1980,6-5,maravpe01,Pete Maravich,G,1971,197
2293,19200820,Davis & Elkins College,1947,6-0,maravpr01,Press Maravich,G,1947,185
2294,19920921,University of Iowa,2016,6-6,marblde01,Devyn Marble,G-F,2015,200
2295,19661213,University of Iowa,1994,6-6,marblro01,Roy Marble,G-F,1990,190
2296,19770220,Georgia Institute of Technology,2009,6-2,marbust01,Stephon Marbury,G,1997,180
2297,19640613,,1997,6-5,marcisa01,Sarunas Marciulionis,G,1990,200
2298,19240901,Harvard University,1948,5-11,mariasa01,Saul Mariaschin,G,1948,165
2299,19441012,Duke University,1977,6-7,marinja01,Jack Marin,F-G,1967,200
2300,19780507,"University of Nevada, Las Vegas",2015,6-7,mariosh01,Shawn Marion,F,2000,220
2301,19880815,,2017,7-3,marjabo01,Boban Marjanovic,C,2016,290
2302,19851226,,2007,6-10,markoda01,Damir Markota,C,2007,225
2303,19750823,University of California,2011,6-10,marksse01,Sean Marks,F-C,1999,250
2304,19480826,Eastern Michigan University,1973,6-3,marlaha01,Harvey Marlatt,G,1971,185
2305,19460426,University of Southern California,1972,6-7,marshji01,Jim Marsh,F,1972,215
2306,19540310,Manhattan College,1978,6-3,marshri01,Ricky Marsh,G,1978,200
2307,19720717,University of Connecticut,2003,6-7,marshdo02,Donny Marshall,F,1996,230
2308,19730518,University of Connecticut,2009,6-9,marshdo01,Donyell Marshall,F,1995,218
2309,19910819,University of North Carolina,2016,6-4,marshke01,Kendall Marshall,G,2013,200
2310,19820220,Oakland University,2007,6-9,marshra01,Rawle Marshall,G-F,2006,190
2311,19310106,Western Kentucky University,1959,6-4,marshto01,Tom Marshall,F-G,1955,215
2312,19481222,University of Oklahoma,1974,6-7,marshve01,Vester Marshall,F,1974,200
2313,19620816,Georgetown University,1988,6-7,martibi01,Bill Martin,F,1986,205
2314,19691007,University of Minnesota,1995,7-0,martibo01,Bob Martin,C,1994,250
2315,19620818,University of Kansas,1986,6-9,martibr01,Brian Martin,F,1986,212
2316,19841120,Kansas State University,2015,6-7,martica01,Cartier Martin,F,2009,220
2317,19710923,Purdue University,1997,6-5,marticu01,Cuonzo Martin,G-F,1996,213
2318,19710306,"University of California, Los Angeles",2008,5-11,martida01,Darrick Martin,G,1995,170
2319,19200525,Georgetown University,1948,5-8,martidi01,Dino Martin,G,1947,160
2320,19200207,Central Missouri State University,1949,6-7,martido01,Don Martin,C-F,1947,210
2321,19620325,,1987,6-9,martife01,Fernando Martin,C,1987,220
2322,19940524,Louisiana State University,2017,6-10,martija01,Jarell Martin,F,2016,239
2323,19670114,Murray State University,1991,6-5,martije01,Jeff Martin,G,1990,195
2324,19771230,University of Cincinnati,2015,6-9,martike01,Kenyon Martin,F,2001,234
2325,19830201,Western Carolina University,2016,6-7,martike02,Kevin Martin,G,2005,199
2326,19500330,Loyola University of Chicago,1976,6-11,martila01,LaRue Martin,C,1973,208
2327,19640702,Saint Joseph's University,1988,6-6,martima01,Maurice Martin,F-G,1987,200
2328,19280402,University of Toledo,1955,6-3,martiph01,Phil Martin,G,1955,190
2329,19251022,University of Texas at Austin,1960,5-10,martisl01,Slater Martin,G,1950,170
2330,19390411,St. Bonaventure University,1962,6-2,martiwh01,Whitey Martin,G,1962,185
2331,19721129,University of Kentucky,2004,6-8,mashbja01,Jamal Mashburn,F,1994,240
2332,19280205,Canisius College,1954,5-10,masinal01,Al Masino,G,1953,174
2333,19661214,Tennessee State University,2003,6-7,masonan01,Anthony Mason,F,1990,250
2334,19771011,Oklahoma State University,2010,6-7,masonde01,Desmond Mason,F,2001,224
2335,19800910,University of Virginia,2014,6-5,masonro01,Roger Mason,G,2003,200
2336,19670731,University of Maryland,2005,6-9,masseto01,Tony Massenburg,F,1991,220
2337,19481003,Temple University,1973,6-9,masted01,Eddie Mast,F-C,1971,220
2338,19430714,Savannah State University,1968,6-6,mathijo01,Johnny Mathis,F,1968,220
2339,19590824,University of Wisconsin,1990,6-1,matthwe01,Wes Matthews,G,1981,170
2340,19861014,Marquette University,2017,6-5,matthwe02,Wesley Matthews,G,2010,220
2341,19230426,Utah State University,1951,6-4,maughar01,Ariel Maughan,F,1947,190
2342,19690219,University of Texas at El Paso,1994,6-8,maxeyma01,Marlon Maxey,F,1993,250
2343,19830218,University of Cincinnati,2015,6-7,maxieja01,Jason Maxiell,F,2006,260
2344,19551121,University of North Carolina at Charlotte,1988,6-8,maxwece01,Cedric Maxwell,F,1978,205
2345,19650912,University of Florida,2001,6-4,maxweve01,Vernon Maxwell,G,1989,180
2346,19460103,University of Dayton,1975,6-4,maydo01,Don May,F,1969,200
2347,19540319,Indiana University,1983,6-7,maysc01,Scott May,F,1977,215
2348,19840404,University of North Carolina,2010,6-9,mayse01,Sean May,F,2006,266
2349,19700612,University of Arkansas,1999,6-1,maybele01,Lee Mayberry,G,1993,172
2350,19530317,Furman University,1977,6-8,mayescl01,Clyde Mayes,F,1976,225
2351,19680909,Florida State University,1992,6-3,mayesth01,Tharon Mayes,G,1992,175
2352,19571017,University of Iowa,1981,6-7,mayfibi01,Bill Mayfield,F,1981,205
2353,19480511,Tuskegee University,1976,6-2,mayfike01,Ken Mayfield,G,1976,185
2354,19870611,Virginia Commonwealth University,2014,6-3,maynoer01,Eric Maynor,G,2010,175
2355,19871105,University of Southern California,2016,6-5,mayooj01,O.J. Mayo,G,2009,210
2356,19680619,University of Texas at Austin,1993,6-2,maystr01,Travis Mays,G,1991,190
2357,19230923,Michigan State University,1950,6-3,mazzama01,Matt Mazza,F,1950,210
2358,19860909,"University of California, Los Angeles",2017,6-8,mbahalu01,Luc Mbah a Moute,F,2009,230
2359,19510925,University of North Carolina,1986,6-9,mcadobo01,Bob McAdoo,C-F,1973,210
2360,19930104,University of North Carolina,2017,6-9,mcadoja01,James Michael McAdoo,F,2015,230
2361,,University of Maryland Eastern Shore,1955,6-3,mcbrike01,Ken McBride,G-F,1955,190
2362,19910612,University of Detroit Mercy,2016,6-3,mccalra01,Ray McCallum,G,2014,190
2363,19640422,Morehead State University,1998,6-6,mccanbo01,Bob McCann,F,1990,244
2364,19350705,St. Bonaventure University,1960,6-2,mccanbr01,Brendan McCann,G,1958,178
2365,19670819,Purdue University,1990,6-8,mccanme01,Mel McCants,F,1990,240
2366,19840925,University of North Carolina,2009,6-4,mccanra01,Rashad McCants,G,2006,207
2367,19220302,Seton Hall University,1950,5-11,mccarmi01,Mike McCarron,G,1947,180
2368,19530825,"University of California, Los Angeles",1981,6-3,mccaran01,Andre McCarter,G,1977,190
2369,19460726,Drake University,1972,6-3,mccarwi01,Willie McCarter,G,1970,175
2370,19340425,Canisius College,1964,6-1,mccarjo01,Johnny McCarthy,G,1957,185
2371,,Wayne State University,1947,6-2,mccarho01,Howie McCarty,F-G,1947,190
2372,19750824,University of Southern Mississippi,1999,6-7,mccarke01,Kelly McCarty,G-F,1999,200
2373,19740201,University of Kentucky,2006,6-10,mccarwa01,Walter McCarty,F,1997,230
2374,19731028,Marquette University,2004,6-11,mccasam01,Amal McCaskill,F-C,1997,235
2375,19951025,"University of Nevada, Las Vegas",2017,6-7,mccawpa01,Patrick McCaw,G,2017,185
2376,19630207,Villanova University,1986,6-6,mccladw01,Dwayne McClain,G,1986,185
2377,19460830,Tennessee State University,1979,6-1,mcclate01,Ted McClain,G,1972,180
2378,19921221,University of Miami,2017,6-5,mcclesh01,Sheldon McClellan,G,2017,200
2379,19770419,Northern Arizona University,2001,7-0,mcclida01,Dan McClintock,C,2001,270
2380,19250919,University of Pennsylvania,1953,6-2,mccloja01,Jack McCloskey,G,1953,190
2381,19670527,Florida State University,2002,6-6,mccloge01,George McCloud,G-F,1990,205
2382,19910919,Lehigh University,2017,6-4,mccolcj01,C.J. McCollum,G,2014,200
2383,19300409,Northwestern State University,1952,6-5,mcconjo01,John McConathy,F,1952,195
2384,19280701,Marshall University,1953,5-10,mcconbu01,Bucky McConnell,G,1953,170
2385,19920325,University of Arizona,2017,6-2,mccontj01,T.J. McConnell,G,2016,200
2386,19570622,University of Alabama at Birmingham,1981,6-7,mccorke01,Keith McCord,G,1981,210
2387,19620310,University of Michigan,1992,6-11,mccorti01,Tim McCormick,C,1985,240
2388,19771206,"University of California, Los Angeles",2008,6-10,mccoyje01,Jelani McCoy,C,1999,245
2389,19500911,"California State University, Northridge",1977,6-4,mccrapa01,Paul McCracken,G,1973,180
2390,19840527,University of Maryland,2007,6-5,mccrach01,Chris McCray,G,2007,192
2391,19610829,University of Louisville,1993,6-7,mccraro01,Rodney McCray,F-G,1984,220
2392,19600208,University of Louisville,1987,6-9,mccrasc01,Scooter McCray,F-G,1984,215
2393,19950205,Syracuse University,2017,6-11,mcculch01,Chris McCullough,F,2016,200
2394,19561005,University of Oklahoma,1982,6-4,mcculjo01,John McCullough,G,1982,190
2395,19720226,University of Arkansas,1996,6-4,mcdancl01,Clint McDaniel,G,1996,180
2396,19630604,Wichita State University,1998,6-7,mcdanxa01,Xavier McDaniel,F,1986,205
2397,19480402,Western Kentucky University,1978,6-11,mcdanji01,Jim McDaniels,C-F,1972,228
2398,19930209,Clemson University,2017,6-6,mcdankj01,K.J. McDaniels,G-F,2015,205
2399,19920103,Creighton University,2017,6-8,mcderdo01,Doug McDermott,F,2015,225
2400,19620720,"University of California, Irvine",1989,6-8,mcdonbe01,Ben McDonald,F,1986,210
2401,19520318,"California State University, Long Beach",1977,6-6,mcdongl01,Glenn McDonald,F-G,1975,190
2402,19690213,University of New Orleans,1998,6-10,mcdonmi01,Michael McDonald,C,1998,232
2403,19450409,Whitworth,1973,6-6,mcdonro01,Roderick McDonald,F,1971,205
2404,19591113,University of Memphis,1987,6-9,mcdowha01,Hank McDowell,F-C,1982,215
2405,19740907,University of Alabama,2011,6-9,mcdyean01,Antonio McDyess,F-C,1996,220
2406,19531004,Central Michigan University,1982,6-3,mcelrji01,Jim McElroy,G,1976,190
2407,19511207,Saint Joseph's University,1976,6-5,mcfarpa01,Patrick McFarland,F-G,1974,185
2408,19820426,Oklahoma State University,2007,6-8,mcfariv01,Ivan McFarlin,F,2007,240
2409,19260926,University of Arkansas,1949,6-1,mcgahme01,Mel McGaha,G,1949,190
2410,19920606,University of Michigan,2016,6-10,mcgarmi01,Mitch McGary,F-C,2015,255
2411,19880119,"University of Nevada, Reno",2017,7-0,mcgeeja01,JaVale McGee,C,2009,270
2412,19590729,University of Michigan,1990,6-5,mcgeemi01,Mike McGee,G-F,1982,190
2413,19390916,University of Utah,1970,6-9,mcgilbi01,Bill McGill,C-F,1963,225
2414,19500812,Indiana University,1982,6-8,mcginge01,George McGinnis,F-C,1972,235
2415,19430610,Indiana University,1976,6-5,mcglojo01,Jon McGlocklin,G-F,1966,205
2416,19790524,,2012,6-8,mcgratr01,Tracy McGrady,F-G,1998,210
2417,19490614,Wake Forest University,1972,6-8,mcgregi01,Gil McGregor,F,1972,240
2418,19420821,Creighton University,1969,6-9,mcgriel01,Elton McGriff,C,1968,225
2419,19910729,Kansas State University,2017,6-4,mcgruro01,Rodney McGruder,G,2017,205
2420,19280907,St. John's University,1955,6-2,mcguial01,Alfred McGuire,G-F,1952,180
2421,19510710,Marquette University,1974,6-3,mcguial02,Allie McGuire,G,1974,175
2422,19260125,St. John's University,1960,6-0,mcguidi01,Dick McGuire,G,1950,180
2423,19851020,"California State University, Fresno",2013,6-9,mcguido01,Dominic McGuire,F,2008,220
2424,19571219,University of Minnesota,1993,6-10,mchalke01,Kevin McHale,F-C,1981,210
2425,19420801,North Carolina Agricultural and Technical State University,1970,6-3,mcharma01,Maurice McHartley,G-F,1968,185
2426,19720730,Marquette University,2001,7-1,mcilvji01,Jim McIlvaine,C,1995,240
2427,19741022,University of North Carolina,2008,6-4,mcinnje01,Jeff McInnis,G,1997,190
2428,19490121,Eastern Michigan University,1975,6-7,mcintke01,Kenny McIntosh,F,1972,225
2429,19440123,St. John's University,1970,6-6,mcintbo01,Bob McIntyre,F,1968,215
2430,19460804,Ohio University,1970,6-3,mckeeje01,Jerry McKee,G,1970,190
